param_perturbed_5_percent,Pollution_Dynamics1.P_PPoll_Gen_Fact_2.Smooth3.Integrator1.y,Pollution_Dynamics1.Pers_Pollution.Integrator1.y,Pollution_Dynamics1.P_PPoll_Gen_Fact_2.Smooth2.Integrator1.y,Labor_Utilization1.Labor_Util_Fr_Del.Integrator1.y,Human_Fertility1.Del_Ind_Out_PC.Smooth3.Integrator1.y,Food_Production1.P_Land_Yield_Fact_2.Smooth2.Integrator1.y,Pollution_Dynamics1.PPoll_Tech_PTD.Integrator1.y,Population_Dynamics1.Pop_0_14.Integrator1.y,NR_Resource_Utilization1.Res_Tech_NRTD.Integrator1.y,Food_Production1.Perc_Food_Ratio.Integrator1.y,Arable_Land_Dynamics1.Arable_Land.Integrator1.y,Population_Dynamics1.Pop_45_64.Integrator1.y,Population_Dynamics1.Pop_65plus.Integrator1.y,Pollution_Dynamics1.PPoll_Appear_Rate.Smooth3.Integrator1.y,Human_Fertility1.Fert_Cont_Facil_PC.Smooth3.Integrator1.y,Arable_Land_Dynamics1.Pot_Arable_Land.Integrator1.y,NR_Resource_Utilization1.P_Nr_Res_Use_Fact_2.Smooth3.Integrator1.y,Human_Fertility1.Avg_Ind_Out_PC.Smooth_of_Input.Integrator1.y,Pollution_Dynamics1.PPoll_Appear_Rate.Smooth2.Integrator1.y,Pollution_Dynamics1.PPoll_Appear_Rate.Smooth1.Integrator1.y,Human_Fertility1.Fert_Cont_Facil_PC.Smooth2.Integrator1.y,NR_Resource_Utilization1.P_Nr_Res_Use_Fact_2.Smooth1.Integrator1.y,Human_Fertility1.Perc_Life_Expectancy.Smooth1.Integrator1.y,NR_Resource_Utilization1.P_Nr_Res_Use_Fact_2.Smooth2.Integrator1.y,Land_Fertility1.Land_Fertility.Integrator1.y,Food_Production1.P_Land_Yield_Fact_2.Smooth1.Integrator1.y,Human_Fertility1.Perc_Life_Expectancy.Smooth3.Integrator1.y,Service_Sector_Investment1.Service_Capital.Integrator1.y,Land_Fertility1.Yield_Tech_LYTD.Integrator1.y,Human_Fertility1.Del_Ind_Out_PC.Smooth1.Integrator1.y,Industrial_Investment1.Industrial_Capital.Integrator1.y,NR_Resource_Utilization1.NR_Resources.Integrator1.y,Human_Fertility1.Del_Ind_Out_PC.Smooth2.Integrator1.y,Arable_Land_Dynamics1.Urban_Ind_Land.Integrator1.y,Human_Fertility1.Perc_Life_Expectancy.Smooth2.Integrator1.y,Food_Production1.Agr_Inp.Integrator1.y,Life_Expectancy1.Eff_Hlth_Serv_PC.Smooth_of_Input.Integrator1.y,Population_Dynamics1.Pop_15_44.Integrator1.y,Pollution_Dynamics1.P_PPoll_Gen_Fact_2.Smooth1.Integrator1.y,Food_Production1.P_Land_Yield_Fact_2.Smooth3.Integrator1.y,Human_Fertility1.Fert_Cont_Facil_PC.Smooth1.Integrator1.y,nr_resources,population
p_avg_life_ind_cap_1,2.4541411286111626e-07,164535412.20326093,2.0249889699934666e-07,0.06649449393507784,24.811737230700878,2.0249889699934666e-07,0.0,123975531.48377232,0.0,0.09128968402518804,47230108.45804006,112390855.43968795,102708119.36877476,52063854.83986118,0.7245357838599102,92909266.32646534,2.4541411286111626e-07,30.68634716597836,56405821.938406445,62131966.233947076,0.794749603180632,1.4197342590941232e-07,3.8090786848189713,2.0249889699934666e-07,28.18986598580232,1.4197342590941232e-07,3.406980144372036,434184388037.7956,0.0,28.55991018870844,874014820830.3896,53079039287.00865,26.452073044546495,6368358.39229523,3.5908323159747706,35185868920.76595,3.626010230240718,199133506.07248312,1.4197342590941232e-07,2.4541411286111626e-07,0.8907981126307661,53079039287.00865,484982756.89879507
p_avg_life_ind_cap_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_avg_life_serv_cap_1,2.778340227802213e-07,31759544.809510548,2.9494979398550697e-07,0.00954649135548262,4.797393154808753,2.9494979398550697e-07,0.0,22992906.993343025,0.0,0.01860513307438311,9534182.691943267,21061254.84802567,19987214.496731743,10079983.19849688,0.15336094037100034,18696796.934496038,2.778340227802213e-07,6.003012021272194,10952026.809439437,12130280.406453798,0.16559262516387374,1.7400502362407207e-07,0.7737003658968514,2.9494979398550697e-07,5.397626087782358,1.7400502362407207e-07,0.6895101671190542,84887968638.70807,0.0,5.555011060768945,171841967873.91635,10167104941.516195,5.125777355147353,1253389.8951186887,0.7271760367348682,7017067730.575617,0.8859371787406356,36646407.77738866,1.7400502362407207e-07,2.778340227802213e-07,0.1832938742671216,10167104941.516195,88685931.57054755
p_avg_life_serv_cap_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_fioa_cons_const_1,2.531486582457237e-07,345519191.52205974,2.245867930773717e-07,0.08335828735201357,53.478144008550785,2.245867930773717e-07,0.0,303696913.77403605,0.0,0.18560365559993222,111843566.95375173,268439048.30022043,235669239.01942208,114000847.65786625,1.2858776094597606,222735214.64154452,2.531486582457237e-07,62.84321376368751,122738040.64855252,131854185.92642137,1.38860854291805,2.0980111564560211e-07,8.048028451199569,2.245867930773717e-07,54.25030751782777,2.0980111564560211e-07,7.225604254611783,931914407697.8104,0.0,60.05937982084066,1948749122474.9583,123139564718.527,56.71837511007684,13737789.701555636,7.654095343873847,77287131848.21721,7.312806385367667,481114111.9809668,2.0980111564560211e-07,2.531486582457237e-07,1.5050269711469084,123139564718.527,1177623006.5343332
p_fioa_cons_const_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_fr_cap_al_obt_res_2[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_fr_cap_al_obt_res_2[2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_fr_cap_al_obt_res_2[3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_fr_cap_al_obt_res_2[4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_fr_cap_al_obt_res_2[5],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_fr_cap_al_obt_res_2[6],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_fr_cap_al_obt_res_2[7],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_fr_cap_al_obt_res_2[8],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_fr_cap_al_obt_res_2[9],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_fr_cap_al_obt_res_2[10],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_fr_cap_al_obt_res_2[11],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_ind_cap_out_ratio_1,2.050292111226915e-07,287203884.9058091,1.8023183335804027e-07,0.06587071752211612,44.050838478576225,1.8023183335804027e-07,0.0,238730738.19015732,0.0,0.1536131037789241,90707331.7519808,217373113.32071003,193133631.64647177,93819896.24858786,1.0906057312722983,178894049.97590536,2.050292111226915e-07,52.25290961776595,101069179.37315086,109126975.81077622,1.185351236691265,1.267291149006065e-07,6.666379080909338,1.8023183335804027e-07,45.29737868050858,1.267291149006065e-07,6.007527715473668,767253521800.9454,0.0,49.65667323410248,1603106572695.648,97708232806.127,46.72153554707497,10876740.060743598,6.342196214665801,63651343765.122696,6.010882476884305,384278575.1707782,1.267291149006065e-07,2.050292111226915e-07,1.2980626402926534,97708232806.127,940554751.8312628
p_land_yield_fact_1,2.8303289990257925e-07,46174759.842559956,2.215212989617766e-07,0.0189429181508321,7.583034594636971,2.215212989617766e-07,0.0,42535285.235437244,0.0,0.04352980980732408,84462118.54739814,40053209.172783464,35103160.537412055,14741699.990549715,0.19257910536352704,31676428.092697382,2.8303289990257925e-07,9.321419516618432,16023366.37246012,17768804.935241796,0.21271216449955735,1.3660918511141804e-07,1.352187867439213,2.215212989617766e-07,8.564946448799972,1.3660918511141804e-07,1.223986836352648,135746861249.22368,0.0,8.685957836265644,295266981301.9615,15189975372.472868,8.066835514782461,2134232.9563563564,1.284620339046151,9680327395.894684,0.9952072008055546,71158599.12390006,1.3660918511141804e-07,2.8303289990257925e-07,0.24041975937894533,15189975372.472868,175538788.61552107
p_nr_res_use_fact_1,5.0662703462657e-10,47500414.35098938,9.105074968058181e-11,0.009774992061408364,5.574183974751596,9.105074968058181e-11,0.0,16250438.549036883,0.0,0.0074398814484708045,12718416.372702481,22579892.32933955,21200010.891071893,13998576.364257164,0.12386558887088808,20880348.176674757,5.0662703462657e-10,6.38183480050274,14576854.696790073,15309702.864448728,0.1321590758042975,8.250468855184616e-12,0.6465869583742581,9.105074968058181e-11,7.665002613527304,8.250468855184616e-12,0.592117116643366,93590821948.55235,0.0,6.092344625614882,187071166493.09085,9190845902.053259,5.807450325021699,1546505.397870845,0.6209577953518519,9445964754.172192,0.893156059644468,34325499.88520597,8.250468855184616e-12,5.0662703462657e-10,0.14413879015534584,9190845902.053259,91732613.58853525
p_ppoll_gen_fact_1,4.080091805210767e-07,46456131.335255064,3.765911031321292e-07,0.004250253640176101,0.48258984749423534,3.765911031321292e-07,0.0,7601226.673383877,0.0,0.01488178944292002,15920621.664408498,11014985.106222238,13161221.4310459,12726390.895858709,0.020757708532478544,763908.4291390667,4.080091805210767e-07,0.5670734828599787,12917107.892010834,13116835.242156105,0.021526589260195156,1.859325737215304e-07,0.38953445882005727,3.765911031321292e-07,9.69147165568293,1.859325737215304e-07,0.3394155574874463,4823133459.634339,0.0,0.5428418983100868,29140848306.335037,897777870.1470144,0.513801132422177,139609.63856185152,0.3601248663653594,1656436787.9267738,0.11001522992099193,16562321.889516808,1.859325737215304e-07,4.080091805210767e-07,0.022692087394078027,897777870.1470144,47950216.06441215
p_ppoll_tech_chg_mlt[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_ppoll_tech_chg_mlt[2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_ppoll_tech_chg_mlt[3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_ppoll_tech_chg_mlt[4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_res_tech_chg_mlt[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_res_tech_chg_mlt[2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_res_tech_chg_mlt[3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_res_tech_chg_mlt[4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_serv_cap_out_ratio_1,2.1827987876631325e-07,62072725.986815535,1.8487409474097771e-07,0.01807732320409138,9.419433024887121,1.8487409474097771e-07,0.0,47186788.836944506,0.0,0.03524122104466491,18861308.53916611,44927395.5509013,41580139.84955097,19894061.019323878,0.27416753701174423,36857822.85588639,2.1827987876631325e-07,11.641193234600799,21563472.686372835,23742716.07359979,0.2990118973611565,1.0764328211149228e-07,1.5392643496780023,1.8487409474097771e-07,10.294070637218143,1.0764328211149228e-07,1.380456513598179,176840613808.26315,0.0,10.833954149817224,349543276103.1236,19634952095.077885,10.042334719220404,2340710.4501622785,1.4540896810070558,13841432552.906422,1.525306270885351,77386338.38528018,1.0764328211149228e-07,2.1827987876631325e-07,0.33331815429660994,19634952095.077885,189210856.25702262
p_serv_cap_out_ratio_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_yield_tech_chg_mlt[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_yield_tech_chg_mlt[2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_yield_tech_chg_mlt[3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_yield_tech_chg_mlt[4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perc_food_ratio_init,3.2279770070485e-07,16444.98080572918,3.214868987232364e-07,0.00012423333596499848,0.0028413733840891475,3.214868987232364e-07,0.0,16557.39498028993,0.0,0.004427886922852645,8181.528919374489,14393.657075733749,12319.72001936781,5334.027261004407,6.924258953922562e-05,12800.885022446611,3.2279770070485e-07,0.0033523036808718637,5750.606472127645,6324.261877872713,7.523701114196242e-05,1.3982355248333377e-07,0.0005031543983272457,3.214868987232364e-07,0.0031217021821071662,1.3982355248333377e-07,0.0004565465689351781,44924194.94484875,0.0,0.0031694306698645913,96997854.22613934,5550426.203429713,0.0029907243703784694,664.8679439661637,0.0004768077681152643,3705427.8768154047,0.0003747860826578401,26066.08384572204,1.3982355248333377e-07,3.2279770070485e-07,8.598114131168165e-05,5550426.203429713,64862.188133570504
pers_pollution_init,1.9374138540307583e-07,112664.65868198106,1.6592042836906648e-07,8.456742159570846e-06,0.0018305574929893729,1.6592042836906648e-07,0.0,25149.361008315438,0.0,2.0609935216929603e-05,5165.487754653246,12518.511361455707,7307.991997640711,2017.6665132954759,7.787294693170971e-05,9198.167145710402,1.9374138540307583e-07,0.0020211852950432338,2158.2592285484943,2380.965354812997,8.077129935675045e-05,6.39510632577033e-08,0.000525575059707801,1.6592042836906648e-07,0.013628844867505659,6.39510632577033e-08,0.0004979398007868048,18937431.64208347,0.0,0.0019520793535596822,43994191.3031452,2266547.212107528,0.0018877919310288968,440.57830531214864,0.0005119446075760448,1716853.0394868497,0.00030592050156472855,31528.64912649457,6.39510632577033e-08,1.9374138540307583e-07,8.44589995699323e-05,2266547.212107528,72232.31868003836
pop1_init,3.55927815688119e-07,12697463.241463,2.767210603251975e-07,0.004873170437270586,2.0932895335726696,2.767210603251975e-07,0.0,15567179.551087275,0.0,0.009151551764865005,3221351.6056787586,8698296.621153452,7055938.356962776,4058769.5977061815,0.06310822589245016,5770710.325923761,3.55927815688119e-07,2.482199112892994,4381594.585454674,4801943.702782912,0.06761610948589386,2.5523177572811087e-07,0.356492127803135,2.767210603251975e-07,1.9637429029776323,2.5523177572811087e-07,0.3346505494005278,32033141126.2893,0.0,2.337205447772158,64432038527.89879,3815518115.715045,2.1987597269316197,348955.040757035,0.344175080878855,2861593853.4243965,0.3129829133733439,19222382.6279732,2.5523177572811087e-07,3.55927815688119e-07,0.07397642077765537,3815518115.715045,43261982.35173875
pop2_init,2.588694087641081e-07,24331011.056777634,1.9412305572733333e-07,0.01195778303302367,4.007060913679048,1.9412305572733333e-07,0.0,29022034.096578054,0.0,0.01756066212039912,6059712.018498186,16755514.607075099,13361756.277559672,7772714.692947112,0.12122674711073848,10875060.587051068,2.588694087641081e-07,4.74395440943038,8390710.04994534,9192404.126754692,0.12974871092210974,1.5482009730247185e-07,0.686865706307901,1.9412305572733333e-07,3.768004332605481,1.5482009730247185e-07,0.6458909867711916,61144147333.72072,0.0,4.469946032820261,122733250096.9923,7279930167.375611,4.207507170932404,661625.3616565433,0.6637708216248367,5496078647.498075,0.5998263960137264,37984923.26453629,1.5482009730247185e-07,2.588694087641081e-07,0.14174823316495688,7279930167.375611,83745466.58388387
pop3_init,4.5148788439239773e-07,376849.80507854465,2.6190800644928694e-07,0.0015861380772402187,0.095595186857541,2.6190800644928694e-07,0.0,1116179.2081921613,0.0,0.000952540817170285,273272.69527166086,1708378.6069381353,589552.2230668435,124716.2736001207,0.003280966944289003,456796.44656775607,4.5148788439239773e-07,0.10857851702138961,132839.3985445502,144053.09688463947,0.0034006766330757442,3.1934533808943825e-07,0.02275569326603197,2.6190800644928694e-07,0.09827555409075772,3.1934533808943825e-07,0.021354456122334862,1110510318.5440102,0.0,0.10360415605375076,2528007825.1393256,130449522.60915801,0.09903369664047922,21985.021777256337,0.021986991246638502,96430956.31876712,0.01482673903225227,1455663.735469523,3.1934533808943825e-07,4.5148788439239773e-07,0.0035506989408618335,130449522.60915801,3475960.684533657
pop4_init,2.1697071424774545e-07,67047.70561081206,2.1566402193744105e-07,0.0001223528134337678,0.01887785945850527,2.1566402193744105e-07,0.0,236871.90722858533,0.0,0.00021492694407510154,56825.71496748575,121028.9473238417,470993.1083235813,22356.06255962078,0.0006896838981986916,87978.57020870737,2.1697071424774545e-07,0.021750682364492388,23744.079729433666,25675.227285278503,0.0007122606483234325,1.2347629706336162e-07,0.0047776437175858335,2.1566402193744105e-07,0.019066820489437364,1.2347629706336162e-07,0.004439945684730773,200127316.3780375,0.0,0.02058229576144344,461181485.25483453,23811860.64110897,0.019576981673956727,4281.377328073716,0.004582421868606615,17878175.671843894,0.0030248181687719763,298907.79994132335,1.2347629706336162e-07,2.1697071424774545e-07,0.0007388270186714112,23811860.64110897,760918.3488637841
pot_arable_land_init,2.5021387275214374e-07,35461238.29385162,2.0317713976055678e-07,0.027826145203154164,5.569864075283175,2.0317713976055678e-07,0.0,24852978.69116219,0.0,0.027384714714171646,83778664.66044499,27910150.95622467,27278753.839730445,11329915.52571501,0.147639497692354,35803102.11055625,2.5021387275214374e-07,6.922799507511674,12311880.946754763,13626597.701927874,0.16370909315853144,1.2259258162294372e-07,0.9824556078983573,2.0317713976055678e-07,4.966532560049675,1.2259258162294372e-07,0.8872600883543581,94502309783.58014,0.0,6.427912019349359,211603044807.92697,11302781415.734203,5.947046259648633,1777650.3452084754,0.9324396389106961,7951588082.844178,0.724870312607315,46687845.872714855,1.2259258162294372e-07,2.5021387275214374e-07,0.18627577865874706,11302781415.734203,117712619.28615616
pot_arable_land_tot,4.133956711762025e-07,28911796.737079643,1.9420034449440724e-07,0.020537170454512352,4.469324396282707,1.9420034449440724e-07,0.0,21535237.688680436,0.0,0.02415859875394661,50665767.308867864,23295698.967634514,21900965.486747045,9207438.291397681,0.11746163893783636,56866306.78510416,4.133956711762025e-07,5.546848020920416,9996663.663515769,11042582.906784346,0.13014380959717237,2.969645851241395e-07,0.822466334029681,1.9420034449440724e-07,4.722819973671916,2.969645851241395e-07,0.7445446687842787,78447594221.13286,0.0,5.154558994070087,172210534070.08914,9033302301.60456,4.771433275809271,1307273.1285642134,0.7823559496278695,6472763903.066124,0.5771047675152943,39121474.10611568,2.969645851241395e-07,4.133956711762025e-07,0.1475665503455075,9033302301.60456,98257009.03828382
ppoll_in_1970,2.537070945719069e-07,13001030.10595245,2.3527648420050824e-07,0.0034853607488792545,0.37192154144862105,2.3527648420050824e-07,0.0,5310061.645958683,0.0,0.011766810239010557,15245499.201447554,7551477.325199154,8786252.496427307,1166235.5802049357,0.014773663817260342,616604.7578561517,2.537070945719069e-07,0.44538530152679545,1240395.0807323095,1332710.238613866,0.015251192420531532,1.264269775588384e-07,0.2511697923257837,2.3527648420050824e-07,8.172954992507913,1.264269775588384e-07,0.22651126564416266,4155280932.343966,0.0,0.4229384311605313,23277917675.516685,785232389.8549321,0.3974134704787116,128563.48282794765,0.23673355834108065,1365253719.4085867,0.07824274425205245,11464369.431916619,1.264269775588384e-07,2.537070945719069e-07,0.01599846944542729,785232389.8549321,32851333.062423684
ppoll_tech_init,0.04665552863248301,891.0912486369318,0.04772144451275669,2.431016528527804e-06,0.000477643166582475,4.436981144114604e-11,0.050124223793942956,9806.570065822529,0.0,2.9062417895643726e-06,3716.2445871519235,3808.4201037506764,2285.7493915671844,261.6055459486155,1.4327723986026251e-05,765.1846770314299,2.115921129980524e-10,0.0004622120872524382,321.53775176523703,296.0694665365068,1.5546759646227815e-05,4.743918487969288e-12,0.00012942719189237286,4.436981144114604e-11,0.0005649465144169246,4.743918487969288e-12,0.00010748284326341686,2846976.4871211993,0.0,0.0004700708453523083,3858987.4294596575,316397.0985909276,0.0004946183233214893,289.1602734292199,0.0001152506117748459,356943.10785655846,9.892601294084786e-05,11062.363972040093,0.048802840439997885,2.115921129980524e-10,1.8086715020912266e-05,316397.0985909276,24929.9269184973
ppoll_trans_del,1.3344328686742129e-07,16347607.472656608,9.713771263248712e-08,0.0003716829820160998,0.1673739161001997,9.713771263248712e-08,0.0,3010109.2961650933,0.0,0.004738937281805467,7117948.015532631,3174527.35708269,2960637.0735310535,5333071.097869912,0.006818530335692735,317248.04790351755,1.3344328686742129e-07,0.21006909228515452,3704376.324637472,1823445.029320906,0.007424889711635921,8.395365367946926e-08,0.13770964235280217,9.713771263248712e-08,3.166516051178519,8.395365367946926e-08,0.10697292761035981,2594436930.486368,0.0,0.19404267128866404,9554225013.523748,401683203.7703274,0.17889297322694805,75984.77645626021,0.12325546127639997,492785333.8188823,0.02408460323452279,4906100.61694203,8.395365367946926e-08,1.3344328686742129e-07,0.00815647199078743,401683203.7703274,13836283.916811876
