parameter,parameter_default,parameter_perturbed_10_percent,population_2100_std,population_2100_new,std/new,(new-std)/std,ABS((new-std)/std),perturbed_param_csv_path
land_fertility_init,600.0,660.0,3985193933.2464,3926386596.4919,1.0150,-0.014756455454745899,0.014756455454745899,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/land_fertility_init_perturbed.csv
land_fr_harvested,0.7,0.77,3985193933.2464,3932230875.1292,1.0135,-0.01328995752887478,0.01328995752887478,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/land_fr_harvested_perturbed.csv
life_expect_norm,28.0,30.8,3985193933.2464,5077465026.8409,0.7849,0.2740822935823079,0.2740822935823079,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/life_expect_norm_perturbed.csv
lifet_perc_del,20.0,22.0,3985193933.2464,4039470643.9247,0.9866,0.013619590812245176,0.013619590812245176,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/lifet_perc_del_perturbed.csv
max_tot_fert_norm,12.0,13.2,3985193933.2464,4258532566.9260,0.9358,0.06858854004551407,0.06858854004551407,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/max_tot_fert_norm_perturbed.csv
nr_resources_init,1000000000000.0,1100000000000.0,3985193933.2464,4204164350.1629,0.9479,0.05494598771963901,0.05494598771963901,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/nr_resources_init_perturbed.csv
p_avg_life_agr_inp_1,2.0,2.2,3985193933.2464,3982168056.6854,1.0008,-0.0007592796264700712,0.0007592796264700712,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/p_avg_life_agr_inp_1_perturbed.csv
p_avg_life_agr_inp_2,2.0,2.2,3985193933.2464,3985193933.2464,1.0000,0.0,0.0,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/p_avg_life_agr_inp_2_perturbed.csv
p_avg_life_ind_cap_1,14.0,15.4,3985193933.2464,3341283041.7697,1.1927,-0.16157579838332278,0.16157579838332278,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/p_avg_life_ind_cap_1_perturbed.csv
p_avg_life_ind_cap_2,14.0,15.4,3985193933.2464,3985193933.2464,1.0000,0.0,0.0,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/p_avg_life_ind_cap_2_perturbed.csv
p_avg_life_serv_cap_1,20.0,22.0,3985193933.2464,3862603056.2747,1.0317,-0.030761583758576752,0.030761583758576752,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/p_avg_life_serv_cap_1_perturbed.csv
p_avg_life_serv_cap_2,20.0,22.0,3985193933.2464,3985193933.2464,1.0000,0.0,0.0,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/p_avg_life_serv_cap_2_perturbed.csv
p_fioa_cons_const_1,0.43,0.473,3985193933.2464,8924334001.5253,0.4466,1.2393725753404927,1.2393725753404927,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/p_fioa_cons_const_1_perturbed.csv
p_fioa_cons_const_2,0.43,0.473,3985193933.2464,3985193933.2464,1.0000,0.0,0.0,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/p_fioa_cons_const_2_perturbed.csv
p_fr_cap_al_obt_res_2[1],1.0,1.1,3985193933.2464,3985193933.2464,1.0000,0.0,0.0,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/p_fr_cap_al_obt_res_2_bracket_1_bracket_perturbed.csv
p_fr_cap_al_obt_res_2[2],0.2,0.22,3985193933.2464,3985193933.2464,1.0000,0.0,0.0,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/p_fr_cap_al_obt_res_2_bracket_2_bracket_perturbed.csv
p_fr_cap_al_obt_res_2[3],0.1,0.11,3985193933.2464,3985193933.2464,1.0000,0.0,0.0,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/p_fr_cap_al_obt_res_2_bracket_3_bracket_perturbed.csv
p_fr_cap_al_obt_res_2[4],0.05,0.055,3985193933.2464,3985193933.2464,1.0000,0.0,0.0,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/p_fr_cap_al_obt_res_2_bracket_4_bracket_perturbed.csv
p_fr_cap_al_obt_res_2[5],0.05,0.055,3985193933.2464,3985193933.2464,1.0000,0.0,0.0,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/p_fr_cap_al_obt_res_2_bracket_5_bracket_perturbed.csv
p_fr_cap_al_obt_res_2[6],0.05,0.055,3985193933.2464,3985193933.2464,1.0000,0.0,0.0,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/p_fr_cap_al_obt_res_2_bracket_6_bracket_perturbed.csv
p_fr_cap_al_obt_res_2[7],0.05,0.055,3985193933.2464,3985193933.2464,1.0000,0.0,0.0,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/p_fr_cap_al_obt_res_2_bracket_7_bracket_perturbed.csv
p_fr_cap_al_obt_res_2[8],0.05,0.055,3985193933.2464,3985193933.2464,1.0000,0.0,0.0,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/p_fr_cap_al_obt_res_2_bracket_8_bracket_perturbed.csv
p_fr_cap_al_obt_res_2[9],0.05,0.055,3985193933.2464,3985193933.2464,1.0000,0.0,0.0,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/p_fr_cap_al_obt_res_2_bracket_9_bracket_perturbed.csv
p_fr_cap_al_obt_res_2[10],0.05,0.055,3985193933.2464,3985193933.2464,1.0000,0.0,0.0,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/p_fr_cap_al_obt_res_2_bracket_10_bracket_perturbed.csv
p_fr_cap_al_obt_res_2[11],0.05,0.055,3985193933.2464,3985193933.2464,1.0000,0.0,0.0,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/p_fr_cap_al_obt_res_2_bracket_11_bracket_perturbed.csv
p_ind_cap_out_ratio_1,3.0,3.3,3985193933.2464,7312298338.2740,0.5450,0.8348663730694066,0.8348663730694066,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/p_ind_cap_out_ratio_1_perturbed.csv
p_land_yield_fact_1,1.0,1.1,3985193933.2464,3709626696.5935,1.0743,-0.06914776075363148,0.06914776075363148,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/p_land_yield_fact_1_perturbed.csv
p_nr_res_use_fact_1,1.0,1.1,3985193933.2464,3724884656.1160,1.0699,-0.06531909901769141,0.06531909901769141,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/p_nr_res_use_fact_1_perturbed.csv
p_ppoll_gen_fact_1,1.0,1.1,3985193933.2464,3947954589.5926,1.0094,-0.009344424456527669,0.009344424456527669,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/p_ppoll_gen_fact_1_perturbed.csv
p_ppoll_tech_chg_mlt[1],0.0,0.0,3985193933.2464,3985193933.2464,1.0000,0.0,0.0,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/p_ppoll_tech_chg_mlt_bracket_1_bracket_perturbed.csv
p_ppoll_tech_chg_mlt[2],0.0,0.0,3985193933.2464,3985193933.2464,1.0000,0.0,0.0,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/p_ppoll_tech_chg_mlt_bracket_2_bracket_perturbed.csv
p_ppoll_tech_chg_mlt[3],0.0,0.0,3985193933.2464,3985193933.2464,1.0000,0.0,0.0,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/p_ppoll_tech_chg_mlt_bracket_3_bracket_perturbed.csv
p_ppoll_tech_chg_mlt[4],0.0,0.0,3985193933.2464,3985193933.2464,1.0000,0.0,0.0,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/p_ppoll_tech_chg_mlt_bracket_4_bracket_perturbed.csv
p_res_tech_chg_mlt[1],0.0,0.0,3985193933.2464,3985193933.2464,1.0000,0.0,0.0,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/p_res_tech_chg_mlt_bracket_1_bracket_perturbed.csv
p_res_tech_chg_mlt[2],0.0,0.0,3985193933.2464,3985193933.2464,1.0000,0.0,0.0,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/p_res_tech_chg_mlt_bracket_2_bracket_perturbed.csv
p_res_tech_chg_mlt[3],0.0,0.0,3985193933.2464,3985193933.2464,1.0000,0.0,0.0,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/p_res_tech_chg_mlt_bracket_3_bracket_perturbed.csv
p_res_tech_chg_mlt[4],0.0,0.0,3985193933.2464,3985193933.2464,1.0000,0.0,0.0,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/p_res_tech_chg_mlt_bracket_4_bracket_perturbed.csv
p_serv_cap_out_ratio_1,1.0,1.1,3985193933.2464,4384263799.7632,0.9090,0.10013812958700694,0.10013812958700694,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/p_serv_cap_out_ratio_1_perturbed.csv
p_serv_cap_out_ratio_2,1.0,1.1,3985193933.2464,3985193933.2464,1.0000,0.0,0.0,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/p_serv_cap_out_ratio_2_perturbed.csv
p_yield_tech_chg_mlt[1],0.0,0.0,3985193933.2464,3985193933.2464,1.0000,0.0,0.0,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/p_yield_tech_chg_mlt_bracket_1_bracket_perturbed.csv
p_yield_tech_chg_mlt[2],0.0,0.0,3985193933.2464,3985193933.2464,1.0000,0.0,0.0,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/p_yield_tech_chg_mlt_bracket_2_bracket_perturbed.csv
p_yield_tech_chg_mlt[3],0.0,0.0,3985193933.2464,3985193933.2464,1.0000,0.0,0.0,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/p_yield_tech_chg_mlt_bracket_3_bracket_perturbed.csv
p_yield_tech_chg_mlt[4],0.0,0.0,3985193933.2464,3985193933.2464,1.0000,0.0,0.0,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/p_yield_tech_chg_mlt_bracket_4_bracket_perturbed.csv
perc_food_ratio_init,1.0,1.1,3985193933.2464,3985261607.5161,1.0000,1.6981424457711314e-05,1.6981424457711314e-05,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/perc_food_ratio_init_perturbed.csv
pers_pollution_init,25000000.0,27500000.0,3985193933.2464,3985205163.3330,1.0000,2.817952355375844e-06,2.817952355375844e-06,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/pers_pollution_init_perturbed.csv
pop1_init,650000000.0,715000000.0,3985193933.2464,4067096146.6642,0.9799,0.020551625539360158,0.020551625539360158,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/pop1_init_perturbed.csv
pop2_init,700000000.0,770000000.0,3985193933.2464,4144344295.2303,0.9616,0.03993541209029499,0.03993541209029499,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/pop2_init_perturbed.csv
pop3_init,190000000.0,209000000.0,3985193933.2464,3985294614.6859,1.0000,2.5263874535202778e-05,2.5263874535202778e-05,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/pop3_init_perturbed.csv
pop4_init,60000000.0,66000000.0,3985193933.2464,3985158865.6248,1.0000,-8.79947681125749e-06,8.79947681125749e-06,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/pop4_init_perturbed.csv
pot_arable_land_init,2300000000.0,2530000000.0,3985193933.2464,3915174555.1362,1.0179,-0.017569879730577893,0.017569879730577893,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/pot_arable_land_init_perturbed.csv
pot_arable_land_tot,3200000000.0,3520000000.0,3985193933.2464,4111052227.7193,0.9694,0.03158147296746399,0.03158147296746399,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/pot_arable_land_tot_perturbed.csv
ppoll_in_1970,136000000.0,149600000.0,3985193933.2464,4003460111.6409,0.9954,0.004583510539386161,0.004583510539386161,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/ppoll_in_1970_perturbed.csv
ppoll_tech_init,1.0,1.1,3985193933.2464,3985191320.7191,1.0000,-6.555583961619041e-07,6.555583961619041e-07,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/ppoll_tech_init_perturbed.csv
ppoll_trans_del,20.0,22.0,3985193933.2464,3912637791.3279,1.0185,-0.018206426872519003,0.018206426872519003,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/ppoll_trans_del_perturbed.csv
processing_loss,0.1,0.11,3985193933.2464,3994553137.8403,0.9977,0.0023484941387174716,0.0023484941387174716,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/processing_loss_perturbed.csv
reproductive_lifetime,30.0,33.0,3985193933.2464,2953072660.3086,1.3495,-0.25898897022987893,0.25898897022987893,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/reproductive_lifetime_perturbed.csv
res_tech_init,1.0,1.1,3985193933.2464,3985196176.9633,1.0000,5.630132287837634e-07,5.630132287837634e-07,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/res_tech_init_perturbed.csv
service_capital_init,144000000000.0,158400000000.0,3985193933.2464,3933905593.1930,1.0130,-0.012869722505977014,0.012869722505977014,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/service_capital_init_perturbed.csv
social_adj_del,20.0,22.0,3985193933.2464,3998606351.3437,0.9966,0.0033655622090002003,0.0033655622090002003,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/social_adj_del_perturbed.csv
social_discount,0.07,0.07700000000000001,3985193933.2464,3965340988.5825,1.0050,-0.004981675922551847,0.004981675922551847,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/social_discount_perturbed.csv
subsist_food_pc,230.0,253.0,3985193933.2464,3445382961.8892,1.1567,-0.1354541285566708,0.1354541285566708,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/subsist_food_pc_perturbed.csv
t_air_poll_time,4000.0,4400.0,3985193933.2464,3985193933.2464,1.0000,0.0,0.0,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/t_air_poll_time_perturbed.csv
t_fcaor_time,4000.0,4400.0,3985193933.2464,3985193933.2464,1.0000,0.0,0.0,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/t_fcaor_time_perturbed.csv
t_fert_cont_eff_time,4000.0,4400.0,3985193933.2464,3985193933.2464,1.0000,0.0,0.0,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/t_fert_cont_eff_time_perturbed.csv
t_ind_equil_time,4000.0,4400.0,3985193933.2464,3985193933.2464,1.0000,0.0,0.0,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/t_ind_equil_time_perturbed.csv
t_land_life_time,4000.0,4400.0,3985193933.2464,3985193933.2464,1.0000,0.0,0.0,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/t_land_life_time_perturbed.csv
t_policy_year,4000.0,4400.0,3985193933.2464,3985193933.2464,1.0000,0.0,0.0,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/t_policy_year_perturbed.csv
t_pop_equil_time,4000.0,4400.0,3985193933.2464,3985193933.2464,1.0000,0.0,0.0,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/t_pop_equil_time_perturbed.csv
t_zero_pop_grow_time,4000.0,4400.0,3985193933.2464,3985193933.2464,1.0000,0.0,0.0,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/t_zero_pop_grow_time_perturbed.csv
tech_dev_del_TDD,20.0,22.0,3985193933.2464,3985176157.2955,1.0000,-4.460498325785485e-06,4.460498325785485e-06,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/tech_dev_del_TDD_perturbed.csv
urb_ind_land_dev_time,10.0,11.0,3985193933.2464,3985042679.3831,1.0000,-3.795395302453259e-05,3.795395302453259e-05,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/urb_ind_land_dev_time_perturbed.csv
urban_ind_land_init,8200000.0,9020000.0,3985193933.2464,3984708716.6383,1.0001,-0.00012175482955848827,0.00012175482955848827,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/urban_ind_land_init_perturbed.csv
yield_tech_init,1.0,1.1,3985193933.2464,3985201433.8305,1.0000,1.8821126932673237e-06,1.8821126932673237e-06,/home/adanos/Documents/modelica_scripts/tmp/modelica_outputs/2016-08-25/17_39_19/yield_tech_init_perturbed.csv
