param_perturbed_5_percent_1901yr,Pollution_Dynamics1.P_PPoll_Gen_Fact_2.Smooth3.Integrator1.y,Pollution_Dynamics1.Pers_Pollution.Integrator1.y,Pollution_Dynamics1.P_PPoll_Gen_Fact_2.Smooth2.Integrator1.y,Labor_Utilization1.Labor_Util_Fr_Del.Integrator1.y,Human_Fertility1.Del_Ind_Out_PC.Smooth3.Integrator1.y,Food_Production1.P_Land_Yield_Fact_2.Smooth2.Integrator1.y,Pollution_Dynamics1.PPoll_Tech_PTD.Integrator1.y,Population_Dynamics1.Pop_0_14.Integrator1.y,NR_Resource_Utilization1.Res_Tech_NRTD.Integrator1.y,Food_Production1.Perc_Food_Ratio.Integrator1.y,Arable_Land_Dynamics1.Arable_Land.Integrator1.y,Population_Dynamics1.Pop_45_64.Integrator1.y,Population_Dynamics1.Pop_65plus.Integrator1.y,Pollution_Dynamics1.PPoll_Appear_Rate.Smooth3.Integrator1.y,Human_Fertility1.Fert_Cont_Facil_PC.Smooth3.Integrator1.y,Arable_Land_Dynamics1.Pot_Arable_Land.Integrator1.y,NR_Resource_Utilization1.P_Nr_Res_Use_Fact_2.Smooth3.Integrator1.y,Human_Fertility1.Avg_Ind_Out_PC.Smooth_of_Input.Integrator1.y,Pollution_Dynamics1.PPoll_Appear_Rate.Smooth2.Integrator1.y,Pollution_Dynamics1.PPoll_Appear_Rate.Smooth1.Integrator1.y,Human_Fertility1.Fert_Cont_Facil_PC.Smooth2.Integrator1.y,NR_Resource_Utilization1.P_Nr_Res_Use_Fact_2.Smooth1.Integrator1.y,Human_Fertility1.Perc_Life_Expectancy.Smooth1.Integrator1.y,NR_Resource_Utilization1.P_Nr_Res_Use_Fact_2.Smooth2.Integrator1.y,Land_Fertility1.Land_Fertility.Integrator1.y,Food_Production1.P_Land_Yield_Fact_2.Smooth1.Integrator1.y,Human_Fertility1.Perc_Life_Expectancy.Smooth3.Integrator1.y,Service_Sector_Investment1.Service_Capital.Integrator1.y,Land_Fertility1.Yield_Tech_LYTD.Integrator1.y,Human_Fertility1.Del_Ind_Out_PC.Smooth1.Integrator1.y,Industrial_Investment1.Industrial_Capital.Integrator1.y,NR_Resource_Utilization1.NR_Resources.Integrator1.y,Human_Fertility1.Del_Ind_Out_PC.Smooth2.Integrator1.y,Arable_Land_Dynamics1.Urban_Ind_Land.Integrator1.y,Human_Fertility1.Perc_Life_Expectancy.Smooth2.Integrator1.y,Food_Production1.Agr_Inp.Integrator1.y,Life_Expectancy1.Eff_Hlth_Serv_PC.Smooth_of_Input.Integrator1.y,Population_Dynamics1.Pop_15_44.Integrator1.y,Pollution_Dynamics1.P_PPoll_Gen_Fact_2.Smooth1.Integrator1.y,Food_Production1.P_Land_Yield_Fact_2.Smooth3.Integrator1.y,Human_Fertility1.Fert_Cont_Facil_PC.Smooth1.Integrator1.y,nr_resources,population
fr_agr_inp_pers_mtl,1.00000003975,0.999998146207,0.999999998963,1.00000001464,1.00000004633,0.999999998963,1.0,0.999999999915,1.0,0.999999999151,0.999999999999,0.999999999979,0.999999999978,0.97732911001,nan,1.0,1.00000003975,1.0000000003,0.977264488293,0.977146206968,nan,1.00000000001,0.9999999994,0.999999998963,1.00000000042,1.00000000001,1.00000003353,0.999999999967,1.0,1.00000000079,1.00000000004,1.0,0.999999996621,1.00000000001,1.00000000072,1.00000000389,1.00000000108,0.999999999993,1.00000000001,1.00000003975,nan,1.0,0.999999999959
frac_res_pers_mtl,1.00000004402,0.999997851037,0.999999998851,1.00000001628,1.00000005135,0.999999998851,1.0,0.999999999906,1.0,0.999999999055,0.999999999999,0.999999999977,0.999999999976,0.973896459043,nan,1.0,1.00000004402,1.00000000033,0.97396062908,0.974078124619,nan,1.00000000002,0.999999999336,0.999999998851,1.00000000049,1.00000000002,1.0000000371,0.999999999963,1.0,1.00000000088,1.00000000004,1.0,0.999999996247,1.00000000002,1.0000000008,1.00000000433,1.0000000012,0.999999999992,1.00000000002,1.00000004402,nan,1.0,0.999999999954
hlth_serv_impact_del,1.0,1.0,1.0,0.999999524213,0.999999598342,1.0,1.0,1.00000680058,1.0,0.999999416314,1.00000000665,1.00000214478,1.00000259894,1.00000002282,nan,0.999999996942,1.0,0.999999617441,1.00000004436,1.00000010612,nan,1.0,1.00004150187,1.0,0.999999999981,1.0,1.00002118101,1.00000004297,1.0,0.999998678555,0.99999991286,1.0,0.999999331929,1.00000011901,1.00002806795,1.00000084587,1.04875615093,1.00000130354,1.0,1.0,nan,1.0,1.00000369048
income_expect_avg_time,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,0.999655996011,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0
ind_mtl_emiss_fact,1.00000004402,0.999997851037,0.999999998851,1.00000001628,1.00000005135,0.999999998851,1.0,0.999999999906,1.0,0.999999999055,0.999999999999,0.999999999977,0.999999999976,0.973896459043,nan,1.0,1.00000004402,1.00000000033,0.97396062908,0.974078124619,nan,1.00000000002,0.999999999336,0.999999998851,1.00000000049,1.00000000002,1.0000000371,0.999999999963,1.0,1.00000000088,1.00000000004,1.0,0.999999996247,1.00000000002,1.0000000008,1.00000000433,1.0000000012,0.999999999992,1.00000000002,1.00000004402,nan,1.0,0.999999999954
ind_mtl_toxic_index,1.00000004402,0.999997851037,0.999999998851,1.00000001628,1.00000005135,0.999999998851,1.0,0.999999999906,1.0,0.999999999055,0.999999999999,0.999999999977,0.999999999976,0.973896459043,nan,1.0,1.00000004402,1.00000000033,0.97396062908,0.974078124619,nan,1.00000000002,0.999999999336,0.999999998851,1.00000000049,1.00000000002,1.0000000371,0.999999999963,1.0,1.00000000088,1.00000000004,1.0,0.999999996247,1.00000000002,1.0000000008,1.00000000433,1.0000000012,0.999999999992,1.00000000002,1.00000004402,nan,1.0,0.999999999954
ind_out_in_1970,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0
ind_out_pc_des,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0
industrial_capital_init,0.999999767257,0.9999976175,1.00000000591,1.01474591666,0.952839912563,1.00000000591,1.0,0.999602643544,1.0,0.998440142312,0.999721795497,0.999874253882,0.999847464286,0.970261964762,nan,1.00011236918,0.999999767257,0.986560803672,0.969297891441,0.967547450337,nan,0.99999999991,0.997589459003,1.00000000591,0.999999934532,0.99999999991,0.998305914973,0.995250064441,1.0,0.953149634561,0.954104624225,1.00001416872,0.952954824535,0.999417614556,0.998052632225,0.974547437992,0.99736969609,0.999922114567,0.99999999991,0.999999767257,nan,1.00001416872,0.999783517942
inherent_land_fert,1.0,1.00000000739,1.0,0.998959607731,0.999998308294,1.0,1.0,0.999777645095,1.0,0.99868302076,0.999997370945,0.99992985069,0.999914991171,1.00013353201,nan,0.999990921268,1.0,0.999999867313,1.00021656002,1.00041165505,nan,1.0,0.998644989056,1.0,0.993995522468,1.0,0.999295128717,0.999992972622,1.0,0.999999410978,0.999834267162,1.0000000122,0.999998210969,0.999995550576,0.999072713648,1.00237729357,1.00005515479,0.999957316206,1.0,1.0,nan,1.0000000122,0.99987929559
labor_force_partic,1.0,0.999999985804,1.0,1.02132811338,0.999636812673,1.0,1.0,0.99999549823,1.0,0.999983981889,0.999996270289,0.999998582769,0.999998283848,0.999780094073,nan,1.00000150328,1.0,0.999807541571,0.999707441211,0.999566131434,nan,1.0,0.99997246804,1.0,0.999999999469,1.0,0.999988593015,0.999987801312,1.0,0.999324241223,0.999920649895,1.00000019086,0.999527987522,0.999992075171,0.999983490933,0.999609816987,0.999362117918,0.999999148307,1.0,1.0,nan,1.00000019086,0.999997562347
labor_util_fr_del_init,0.999999994614,1.00000011312,1.00000000014,0.971775905348,1.00229619973,1.00000000014,1.0,1.00001780723,1.0,1.0000694191,1.00001183245,1.00000563715,1.00000683968,1.00142162211,nan,0.999995219958,0.999999994614,1.00058251831,1.00143499835,1.00145403107,nan,0.999999999997,1.00010818499,1.00000000014,1.00000000298,0.999999999997,1.00007974764,1.00004080385,1.0,1.00211478158,1.00025193522,0.999999389621,1.00223310782,1.00002506884,1.00009010624,1.00109979092,1.00200519095,1.00000350395,0.999999999997,0.999999994614,nan,0.999999389621,1.00000970669
labor_util_fr_del_time,1.0,0.999999997096,1.0,1.00238944559,0.999928943472,1.0,1.0,0.999999223981,1.0,0.999997136478,0.999999399362,0.999999755366,0.999999703607,0.999956795048,nan,1.00000024225,1.0,0.999969393767,0.999946222566,0.999928993857,nan,1.0,0.999995261798,1.0,0.999999999898,1.0,0.999997724306,0.999998007158,1.0,0.999891584538,0.999987216216,1.0000000308,0.999913966149,0.999998725011,0.999996884451,0.999939159196,0.999897536996,0.999999851731,1.0,1.0,nan,1.0000000308,0.999999579103
land_fertility_init,0.999998366548,1.00000045809,1.00000004169,0.978513835919,0.999955362288,1.00000004169,1.0,0.996594900521,1.0,0.981433552275,1.00039114257,0.998914386809,0.998680841493,1.00511979805,nan,0.99985730613,0.999998366548,1.00002678358,1.00658065184,1.00923823708,nan,0.999999999375,0.979801813599,1.00000004169,0.952474224594,0.999999999375,0.978557032137,0.999838770224,1.0,1.00008771106,0.997469621173,1.00000026002,0.999988730746,0.999896913148,0.978992970027,1.03468888229,1.0013716844,0.999305363447,0.999999999375,0.999998366548,nan,1.00000026002,0.998130181274
land_fr_harvested,0.999998348574,1.00000045946,1.00000004214,0.978480805803,0.999955478258,1.00000004214,1.0,0.9965913738,1.0,0.981412814007,1.00036162023,0.998913272897,0.998679493458,1.00512103652,nan,0.999857162974,0.999998348574,1.00002691115,1.00658301855,1.00924361626,nan,0.999999999367,0.979780973971,1.00000004214,0.999998914199,0.999999999367,0.978549346851,0.999838690919,1.0,1.0000881515,0.997467193873,1.00000026006,0.999988951187,0.999896860236,0.978981304788,1.03472811276,1.00137277416,0.999304697405,0.999999999367,0.999998348574,nan,1.00000026006,0.99812826806
life_expect_norm,0.999999995295,0.999999996008,1.00000000012,1.00097193254,1.00117402471,1.00000000012,1.0,0.991988913231,1.0,1.00098976364,0.999988217993,0.997440616097,0.996891329279,0.999921749067,nan,1.00000542342,0.999999995295,1.00066706683,0.999873244476,0.999759503622,nan,0.999999999998,0.953543889696,1.00000000012,1.00000004007,0.999999999998,0.95297694299,0.999925148336,1.0,1.00234132851,1.00015295258,0.999999989307,1.00156652488,0.999788900807,0.953169354285,0.998585709705,1.00221054535,0.998368688625,0.999999999998,0.999999995295,nan,0.999999989307,0.995596092976
lifet_perc_del,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.04635032604,1.0,1.0,1.0,1.15148690152,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.09732875881,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0
max_tot_fert_norm,0.99999999757,0.999999997917,1.00000000006,1.00031485228,1.00062474999,1.00000000006,1.0,0.994444430256,1.0,1.00052420961,0.999993780722,1.00002679715,1.00004023836,0.99995922433,nan,1.0000028637,0.99999999757,1.00035461646,0.999934014552,0.99987499295,nan,0.999999999999,1.00064675542,1.00000000006,1.00000002127,0.999999999999,1.00033236385,0.999960441365,1.0,1.00124374449,1.00008150122,0.999999993151,1.00083309407,0.999888316788,1.00043921414,0.999253014781,1.0011743063,0.999850240222,0.999999999999,0.99999999757,nan,0.999999993151,0.997672850862
nr_resources_init,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.952367908285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,0.952367908285,1.0
p_avg_life_agr_inp_1,0.99999999691,0.999999993224,1.00000000008,1.00082361662,0.999995732423,1.00000000008,1.0,0.99999888071,1.0,0.999992922556,1.00027406228,0.999999651502,0.999999579779,0.999885287771,nan,0.999892255591,0.99999999691,0.999995567646,0.999834958537,0.999727503514,nan,0.999999999999,0.999993062594,1.00000000008,0.999999999899,0.999999999999,1.00000116007,0.999999730618,1.0,0.999984721879,0.999997459345,1.00000000426,0.999992642492,0.999999819194,0.999999031223,0.99877835775,0.999985659495,0.999999805235,0.999999999999,0.99999999691,nan,1.00000000426,0.999999402015
p_avg_life_agr_inp_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0
p_avg_life_ind_cap_1,0.999999998028,0.999999966914,1.00000000005,1.00034121269,0.999135055662,1.00000000005,1.0,0.999988916242,1.0,0.99996051722,0.999990471572,0.999996512167,0.999995777267,0.999477050743,nan,1.00000383969,0.999999998028,0.999506607679,0.999286524994,0.998898210438,nan,0.999999999999,0.999932179748,1.00000000005,0.999999998725,0.999999999999,0.999973324078,0.999832804906,1.0,0.998273480546,0.99667174174,1.00000048715,0.998845599927,0.999979755304,0.99996060609,0.998993714492,0.999940602671,0.999997909788,0.999999999999,0.999999998028,nan,1.00000048715,0.999994001477
p_avg_life_ind_cap_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0
p_avg_life_serv_cap_1,1.0,0.999999999781,1.0,0.999938152508,0.999993203947,1.0,1.0,0.999999763219,1.0,0.999999603318,0.999999878311,0.999999925663,0.999999910084,0.99999595245,nan,1.00000004899,1.0,0.999993563096,0.999993185576,0.99998630123,nan,1.0,0.999998546951,1.0,0.999999999989,1.0,0.999999592923,0.997780073286,1.0,0.999977762704,0.999933688065,1.0000000062,0.999988721966,0.999999739486,0.999999299906,0.999986423865,0.998858391017,0.99999995611,1.0,1.0,nan,1.0000000062,0.999999872218
p_avg_life_serv_cap_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0
p_fioa_cons_const_1,1.0,1.00000006632,1.0,0.999321091806,1.00172993902,1.0,1.0,1.00002207088,1.0,1.00007863843,1.0000189418,1.00000694522,1.00000840866,1.00104484341,nan,0.999992366993,1.0,1.00098370306,1.00142525729,1.00220096902,nan,1.0,1.00013507073,1.0,1.00000000254,1.0,1.00005321213,1.0003326027,1.0,1.00345526225,1.00667836739,0.99999903006,1.00230911074,1.00004030935,1.00007853389,1.00200723014,1.0001183078,1.00000416254,1.0,1.0,nan,0.99999903006,1.00001194478
p_fioa_cons_const_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0
p_fr_cap_al_obt_res_2[1],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0
p_fr_cap_al_obt_res_2[2],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0
p_fr_cap_al_obt_res_2[3],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0
p_fr_cap_al_obt_res_2[4],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0
p_fr_cap_al_obt_res_2[5],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0
p_fr_cap_al_obt_res_2[6],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0
p_fr_cap_al_obt_res_2[7],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0
p_fr_cap_al_obt_res_2[8],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0
p_fr_cap_al_obt_res_2[9],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0
p_fr_cap_al_obt_res_2[10],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0
